ts,iso,energy_mj,power_mw,util_gpu,mem_used_mib,sm_clock_mhz,temp_c
1784646117.9087,23:01:57,1055751878534,10416,0,24039,210,31
1784646118.1087,23:01:58,1055751880589,10416,0,24039,210,31
1784646118.3087,23:01:58,1055751882628,10416,0,24039,210,31
1784646118.5087,23:01:58,1055751884705,10416,0,24039,210,31
1784646118.7087,23:01:58,1055751886779,10416,0,24039,210,31
1784646118.9087,23:01:58,1055751888852,10413,0,24039,210,31
1784646119.1087,23:01:59,1055751890895,10413,0,24039,210,31
1784646119.3087,23:01:59,1055751892951,10413,0,24039,210,31
1784646119.5087,23:01:59,1055751894980,10413,0,24039,210,31
1784646119.7087,23:01:59,1055751897035,10413,0,24039,210,31
1784646119.9087,23:01:59,1055751899058,10484,0,24039,210,31
1784646120.1087,23:02:00,1055751901061,10484,0,24039,210,31
1784646120.3087,23:02:00,1055751903060,10484,0,24039,210,31
1784646120.5087,23:02:00,1055751905105,10484,0,24039,210,31
1784646120.7088,23:02:00,1055751907122,10484,0,24039,210,31
1784646120.9087,23:02:00,1055751909134,10434,0,24039,210,31
1784646121.1087,23:02:01,1055751911107,10434,0,24039,210,31
1784646121.3087,23:02:01,1055751913026,10434,0,24039,210,31
1784646121.5087,23:02:01,1055751915014,10434,0,24039,210,31
1784646121.7087,23:02:01,1055751916958,10434,0,24039,210,31
1784646121.9087,23:02:01,1055751918912,10262,0,24039,210,31
1784646122.1087,23:02:02,1055751920865,10262,0,24039,210,31
1784646122.3087,23:02:02,1055751922813,10262,0,24039,210,31
1784646122.5087,23:02:02,1055751924735,10262,0,24039,210,31
1784646122.7087,23:02:02,1055751926737,10262,0,24039,210,31
1784646122.9087,23:02:02,1055751928716,10065,0,24039,210,31
1784646123.1087,23:02:03,1055751930647,10065,0,24039,210,31
1784646123.3087,23:02:03,1055751932563,10065,0,24039,210,31
1784646123.5087,23:02:03,1055751934502,10065,0,24039,210,31
1784646123.7087,23:02:03,1055751936474,10065,0,24039,210,31
1784646123.9087,23:02:03,1055751938467,10011,0,24039,210,31
1784646124.1087,23:02:04,1055751940460,10011,0,24039,210,31
1784646124.3087,23:02:04,1055751942476,10011,0,24039,210,31
1784646124.5087,23:02:04,1055751944449,10011,0,24039,210,31
1784646124.7087,23:02:04,1055751946459,10011,0,24039,210,31
1784646124.9087,23:02:04,1055751948513,10149,0,24039,210,31
1784646125.1087,23:02:05,1055751950544,10149,0,24039,210,31
1784646125.3087,23:02:05,1055751952539,10149,0,24039,210,31
1784646125.5087,23:02:05,1055751954561,10149,0,24039,210,31
1784646125.7087,23:02:05,1055751956567,10149,0,24039,210,31
1784646125.9087,23:02:05,1055751958550,10342,0,24039,210,31
1784646126.1087,23:02:06,1055751960516,10342,0,24039,210,31
1784646126.3087,23:02:06,1055751962496,10342,0,24039,210,31
1784646126.5087,23:02:06,1055751964484,10342,0,24039,210,31
1784646126.7087,23:02:06,1055751966486,10342,0,24039,210,31
1784646126.9087,23:02:06,1055751968499,10347,0,24039,210,31
1784646127.1087,23:02:07,1055751970500,10347,0,24039,210,31
1784646127.3087,23:02:07,1055751972529,10347,0,24039,210,31
1784646127.5087,23:02:07,1055751974490,10347,0,24039,210,31
1784646127.7087,23:02:07,1055751976477,10347,0,24039,210,31
1784646127.9087,23:02:07,1055751978492,10300,0,24039,210,31
1784646128.1087,23:02:08,1055751980499,10300,0,24039,210,31
1784646128.3087,23:02:08,1055751982541,10300,0,24039,210,31
1784646128.5087,23:02:08,1055751984585,10300,0,24039,210,31
1784646128.7087,23:02:08,1055751986643,10300,0,24039,210,31
1784646128.9087,23:02:08,1055751988666,10401,0,24039,210,31
1784646129.1087,23:02:09,1055751990664,10401,0,24039,210,31
1784646129.3087,23:02:09,1055751992672,10401,0,24039,210,31
1784646129.5087,23:02:09,1055751994678,10401,0,24039,210,31
1784646129.7087,23:02:09,1055751996685,10401,0,24039,210,31
1784646129.9087,23:02:09,1055751998646,10469,0,24039,210,31
1784646130.1087,23:02:10,1055752000634,10469,0,24039,210,31
1784646130.3087,23:02:10,1055752002617,10469,0,24039,210,31
1784646130.5087,23:02:10,1055752004631,10469,0,24039,210,31
1784646130.7087,23:02:10,1055752006635,10469,0,24039,210,31
1784646130.9087,23:02:10,1055752008662,10414,0,24039,210,31
1784646131.1087,23:02:11,1055752010707,10414,0,24039,210,31
1784646131.3087,23:02:11,1055752012762,10414,0,24039,210,31
1784646131.5087,23:02:11,1055752014890,10414,0,24039,210,31
1784646131.7087,23:02:11,1055752016992,10414,0,24039,210,31
1784646131.9087,23:02:11,1055752019125,10522,0,24039,210,31
1784646132.1087,23:02:12,1055752021204,10522,0,24039,210,31
1784646132.3087,23:02:12,1055752023268,10522,0,24039,210,31
1784646132.5087,23:02:12,1055752025384,10522,0,24039,210,31
1784646132.7087,23:02:12,1055752027491,10522,0,24039,210,31
1784646132.9088,23:02:12,1055752029534,10831,0,24039,210,31
1784646133.1087,23:02:13,1055752031600,10831,0,24039,210,31
1784646133.3087,23:02:13,1055752033656,10831,0,24039,210,31
1784646133.5087,23:02:13,1055752035707,10831,0,24039,210,31
1784646133.7087,23:02:13,1055752037740,10831,0,24039,210,31
1784646133.9087,23:02:13,1055752039747,10881,0,24039,210,31
1784646134.1087,23:02:14,1055752041687,10881,0,24039,210,31
